#Predicted and verified water level from NOAA CO-OPS,,,
#Station NTKM3 (8449130) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
6/5/2017,23:36,0.626,0.867
6/5/2017,23:42,0.646,0.888
6/5/2017,23:48,0.666,0.901
6/5/2017,23:54,0.687,0.91
6/6/2017,0:00,0.707,0.933
6/6/2017,0:06,0.727,0.951
6/6/2017,0:12,0.747,0.973
6/6/2017,0:18,0.767,0.998
6/6/2017,0:24,0.787,1.01
6/6/2017,0:30,0.806,1.035
6/6/2017,0:36,0.825,1.057
6/6/2017,0:42,0.843,1.07
6/6/2017,0:48,0.861,1.09
6/6/2017,0:54,0.878,1.112
6/6/2017,1:00,0.895,1.123
6/6/2017,1:06,0.91,1.14
6/6/2017,1:12,0.925,1.147
6/6/2017,1:18,0.939,1.156
6/6/2017,1:24,0.953,1.164
6/6/2017,1:30,0.965,1.173
6/6/2017,1:36,0.977,1.188
6/6/2017,1:42,0.987,1.196
6/6/2017,1:48,0.997,1.203
6/6/2017,1:54,1.005,1.22
6/6/2017,2:00,1.013,1.231
6/6/2017,2:06,1.02,1.239
6/6/2017,2:12,1.025,1.242
6/6/2017,2:18,1.03,1.244
6/6/2017,2:24,1.033,1.251
6/6/2017,2:30,1.036,1.249
6/6/2017,2:36,1.038,1.248
6/6/2017,2:42,1.038,1.239
6/6/2017,2:48,1.038,1.234
6/6/2017,2:54,1.037,1.237
6/6/2017,3:00,1.035,1.238
6/6/2017,3:06,1.031,1.231
6/6/2017,3:12,1.027,1.226
6/6/2017,3:18,1.022,1.217
6/6/2017,3:24,1.016,1.217
6/6/2017,3:30,1.01,1.215
6/6/2017,3:36,1.002,1.205
6/6/2017,3:42,0.993,1.193
6/6/2017,3:48,0.983,1.177
6/6/2017,3:54,0.972,1.167
6/6/2017,4:00,0.961,1.156
6/6/2017,4:06,0.948,1.144
6/6/2017,4:12,0.935,1.128
6/6/2017,4:18,0.92,1.112
6/6/2017,4:24,0.904,1.097
6/6/2017,4:30,0.888,1.079
6/6/2017,4:36,0.87,1.06
6/6/2017,4:42,0.852,1.046
6/6/2017,4:48,0.832,1.026
6/6/2017,4:54,0.812,1.009
6/6/2017,5:00,0.791,0.992
6/6/2017,5:06,0.768,0.969
6/6/2017,5:12,0.745,0.948
6/6/2017,5:18,0.721,0.932
6/6/2017,5:24,0.697,0.914
6/6/2017,5:30,0.672,0.893
6/6/2017,5:36,0.646,0.872
6/6/2017,5:42,0.62,0.853
6/6/2017,5:48,0.593,0.834
6/6/2017,5:54,0.566,0.814
6/6/2017,6:00,0.539,0.788
6/6/2017,6:06,0.511,0.763
6/6/2017,6:12,0.484,0.737
6/6/2017,6:18,0.457,0.712
6/6/2017,6:24,0.43,0.69
6/6/2017,6:30,0.403,0.666
6/6/2017,6:36,0.377,0.64
6/6/2017,6:42,0.352,0.616
6/6/2017,6:48,0.327,0.596
6/6/2017,6:54,0.303,0.571
6/6/2017,7:00,0.279,0.544
6/6/2017,7:06,0.257,0.522
6/6/2017,7:12,0.236,0.501
6/6/2017,7:18,0.216,0.48
6/6/2017,7:24,0.197,0.467
6/6/2017,7:30,0.18,0.45
6/6/2017,7:36,0.164,0.429
6/6/2017,7:42,0.149,0.41
6/6/2017,7:48,0.136,0.396
6/6/2017,7:54,0.124,0.382
6/6/2017,8:00,0.113,0.367
6/6/2017,8:06,0.104,0.356
6/6/2017,8:12,0.096,0.349
6/6/2017,8:18,0.09,0.345
6/6/2017,8:24,0.085,0.34
6/6/2017,8:30,0.081,0.334
6/6/2017,8:36,0.079,0.328
6/6/2017,8:42,0.078,0.325
6/6/2017,8:48,0.078,0.33
6/6/2017,8:54,0.079,0.345
6/6/2017,9:00,0.081,0.361
6/6/2017,9:06,0.084,0.367
6/6/2017,9:12,0.088,0.376
6/6/2017,9:18,0.093,0.377
6/6/2017,9:24,0.099,0.362
6/6/2017,9:30,0.105,0.363
6/6/2017,9:36,0.112,0.362
6/6/2017,9:42,0.12,0.378
6/6/2017,9:48,0.128,0.421
6/6/2017,9:54,0.137,0.447
6/6/2017,10:00,0.147,0.471
6/6/2017,10:06,0.157,0.497
6/6/2017,10:12,0.167,0.51
6/6/2017,10:18,0.178,0.518
6/6/2017,10:24,0.19,0.527
6/6/2017,10:30,0.202,0.533
6/6/2017,10:36,0.214,0.543
6/6/2017,10:42,0.227,0.562
6/6/2017,10:48,0.24,0.587
6/6/2017,10:54,0.253,0.614
6/6/2017,11:00,0.267,0.639
6/6/2017,11:06,0.282,0.662
6/6/2017,11:12,0.296,0.679
6/6/2017,11:18,0.312,0.704
6/6/2017,11:24,0.327,0.727
6/6/2017,11:30,0.343,0.74
6/6/2017,11:36,0.36,0.768
6/6/2017,11:42,0.377,0.781
6/6/2017,11:48,0.394,0.786
6/6/2017,11:54,0.411,0.802
6/6/2017,12:00,0.429,0.814
6/6/2017,12:06,0.447,0.837
6/6/2017,12:12,0.465,0.86
6/6/2017,12:18,0.483,0.874
6/6/2017,12:24,0.501,0.892
6/6/2017,12:30,0.52,0.907
6/6/2017,12:36,0.538,0.93
6/6/2017,12:42,0.556,0.947
6/6/2017,12:48,0.574,0.96
6/6/2017,12:54,0.592,0.957
6/6/2017,13:00,0.61,0.965
6/6/2017,13:06,0.627,0.983
6/6/2017,13:12,0.644,1.008
6/6/2017,13:18,0.66,1.032
6/6/2017,13:24,0.676,1.059
6/6/2017,13:30,0.692,1.07
6/6/2017,13:36,0.706,1.082
6/6/2017,13:42,0.72,1.095
6/6/2017,13:48,0.734,1.102
6/6/2017,13:54,0.746,1.113
6/6/2017,14:00,0.758,1.119
6/6/2017,14:06,0.769,1.129
6/6/2017,14:12,0.779,1.138
6/6/2017,14:18,0.789,1.141
6/6/2017,14:24,0.797,1.15
6/6/2017,14:30,0.805,1.162
6/6/2017,14:36,0.812,1.168
6/6/2017,14:42,0.818,1.18
6/6/2017,14:48,0.823,1.184
6/6/2017,14:54,0.827,1.182
6/6/2017,15:00,0.831,1.184
6/6/2017,15:06,0.833,1.19
6/6/2017,15:12,0.835,1.19
6/6/2017,15:18,0.836,1.199
6/6/2017,15:24,0.836,1.203
6/6/2017,15:30,0.836,1.205
6/6/2017,15:36,0.834,1.196
6/6/2017,15:42,0.832,1.193
6/6/2017,15:48,0.829,1.188
6/6/2017,15:54,0.826,1.187
6/6/2017,16:00,0.821,1.175
6/6/2017,16:06,0.816,1.162
6/6/2017,16:12,0.809,1.149
6/6/2017,16:18,0.802,1.137
6/6/2017,16:24,0.795,1.136
6/6/2017,16:30,0.786,1.132
6/6/2017,16:36,0.776,1.123
6/6/2017,16:42,0.766,1.11
6/6/2017,16:48,0.755,1.102
6/6/2017,16:54,0.743,1.091
6/6/2017,17:00,0.73,1.083
6/6/2017,17:06,0.716,1.067
6/6/2017,17:12,0.701,1.047
6/6/2017,17:18,0.686,1.035
6/6/2017,17:24,0.67,1.015
6/6/2017,17:30,0.653,1.004
6/6/2017,17:36,0.635,0.99
6/6/2017,17:42,0.616,0.967
6/6/2017,17:48,0.597,0.949
6/6/2017,17:54,0.577,0.925
6/6/2017,18:00,0.557,0.908
6/6/2017,18:06,0.536,0.898
6/6/2017,18:12,0.515,0.878
6/6/2017,18:18,0.494,0.865
6/6/2017,18:24,0.473,0.847
6/6/2017,18:30,0.451,0.821
6/6/2017,18:36,0.43,0.8
6/6/2017,18:42,0.409,0.784
6/6/2017,18:48,0.388,0.761
6/6/2017,18:54,0.367,0.744
6/6/2017,19:00,0.347,0.724
6/6/2017,19:06,0.327,0.715
6/6/2017,19:12,0.309,0.702
6/6/2017,19:18,0.291,0.679
6/6/2017,19:24,0.274,0.661
6/6/2017,19:30,0.258,0.641
6/6/2017,19:36,0.243,0.623
6/6/2017,19:42,0.229,0.606
6/6/2017,19:48,0.216,0.595
6/6/2017,19:54,0.205,0.584
6/6/2017,20:00,0.195,0.576
6/6/2017,20:06,0.186,0.569
6/6/2017,20:12,0.179,0.567
6/6/2017,20:18,0.173,0.567
6/6/2017,20:24,0.169,0.561
6/6/2017,20:30,0.166,0.562
6/6/2017,20:36,0.164,0.563
6/6/2017,20:42,0.164,0.561
6/6/2017,20:48,0.165,0.564
6/6/2017,20:54,0.167,0.571
6/6/2017,21:00,0.171,0.571
6/6/2017,21:06,0.175,0.569
6/6/2017,21:12,0.181,0.578
6/6/2017,21:18,0.188,0.593
6/6/2017,21:24,0.196,0.606
6/6/2017,21:30,0.205,0.615
6/6/2017,21:36,0.214,0.625
6/6/2017,21:42,0.225,0.641
6/6/2017,21:48,0.236,0.659
6/6/2017,21:54,0.247,0.676
6/6/2017,22:00,0.26,0.695
6/6/2017,22:06,0.273,0.713
6/6/2017,22:12,0.286,0.729
6/6/2017,22:18,0.3,0.736
6/6/2017,22:24,0.314,0.752
6/6/2017,22:30,0.329,0.775
6/6/2017,22:36,0.344,0.798
6/6/2017,22:42,0.359,0.823
6/6/2017,22:48,0.375,0.846
6/6/2017,22:54,0.391,0.873
6/6/2017,23:00,0.408,0.891
6/6/2017,23:06,0.424,0.912
6/6/2017,23:12,0.441,0.936
6/6/2017,23:18,0.458,0.948
6/6/2017,23:24,0.476,0.961
6/6/2017,23:30,0.493,0.982
6/6/2017,23:36,0.511,0.996
6/6/2017,23:42,0.53,1.018
6/6/2017,23:48,0.548,1.039
6/6/2017,23:54,0.567,1.055
6/7/2017,0:00,0.586,1.075
6/7/2017,0:06,0.605,1.098
6/7/2017,0:12,0.624,1.116
6/7/2017,0:18,0.643,1.132
6/7/2017,0:24,0.663,1.145
6/7/2017,0:30,0.682,1.16
6/7/2017,0:36,0.702,1.171
6/7/2017,0:42,0.722,1.18
6/7/2017,0:48,0.741,1.194
6/7/2017,0:54,0.76,1.204
6/7/2017,1:00,0.78,1.215
6/7/2017,1:06,0.799,1.23
6/7/2017,1:12,0.817,1.245
6/7/2017,1:18,0.835,1.258
6/7/2017,1:24,0.853,1.271
6/7/2017,1:30,0.87,1.28
6/7/2017,1:36,0.887,1.291
6/7/2017,1:42,0.903,1.309
6/7/2017,1:48,0.919,1.322
6/7/2017,1:54,0.933,1.332
6/7/2017,2:00,0.947,1.339
6/7/2017,2:06,0.96,1.35
6/7/2017,2:12,0.973,1.357
6/7/2017,2:18,0.984,1.357
6/7/2017,2:24,0.994,1.359
6/7/2017,2:30,1.004,1.361
6/7/2017,2:36,1.012,1.367
6/7/2017,2:42,1.02,1.372
6/7/2017,2:48,1.026,1.37
6/7/2017,2:54,1.031,1.368
6/7/2017,3:00,1.036,1.364
6/7/2017,3:06,1.039,1.36
6/7/2017,3:12,1.042,1.365
6/7/2017,3:18,1.043,1.367
6/7/2017,3:24,1.044,1.373
6/7/2017,3:30,1.043,1.374
6/7/2017,3:36,1.042,1.372
6/7/2017,3:42,1.039,1.368
6/7/2017,3:48,1.036,1.366
6/7/2017,3:54,1.032,1.353
6/7/2017,4:00,1.027,1.34
6/7/2017,4:06,1.02,1.33
6/7/2017,4:12,1.013,1.32
6/7/2017,4:18,1.005,1.303
6/7/2017,4:24,0.997,1.297
6/7/2017,4:30,0.987,1.283
6/7/2017,4:36,0.976,1.26
6/7/2017,4:42,0.965,1.25
6/7/2017,4:48,0.952,1.238
6/7/2017,4:54,0.939,1.223
6/7/2017,5:00,0.924,1.212
6/7/2017,5:06,0.909,1.193
6/7/2017,5:12,0.892,1.17
6/7/2017,5:18,0.875,1.154
6/7/2017,5:24,0.857,1.139
6/7/2017,5:30,0.838,1.12
6/7/2017,5:36,0.818,1.101
6/7/2017,5:42,0.797,1.084
6/7/2017,5:48,0.775,1.065
6/7/2017,5:54,0.752,1.043
6/7/2017,6:00,0.729,1.021
6/7/2017,6:06,0.705,0.996
6/7/2017,6:12,0.68,0.975
6/7/2017,6:18,0.655,0.955
6/7/2017,6:24,0.629,0.929
6/7/2017,6:30,0.602,0.906
6/7/2017,6:36,0.575,0.884
6/7/2017,6:42,0.548,0.861
6/7/2017,6:48,0.521,0.837
6/7/2017,6:54,0.493,0.812
6/7/2017,7:00,0.466,0.786
6/7/2017,7:06,0.438,0.761
6/7/2017,7:12,0.411,0.736
6/7/2017,7:18,0.385,0.709
6/7/2017,7:24,0.359,0.682
6/7/2017,7:30,0.333,0.658
6/7/2017,7:36,0.308,0.634
6/7/2017,7:42,0.284,0.608
6/7/2017,7:48,0.261,0.581
6/7/2017,7:54,0.239,0.554
6/7/2017,8:00,0.218,0.529
6/7/2017,8:06,0.198,0.507
6/7/2017,8:12,0.179,0.487
6/7/2017,8:18,0.162,0.464
6/7/2017,8:24,0.146,0.445
6/7/2017,8:30,0.131,0.432
6/7/2017,8:36,0.118,0.419
6/7/2017,8:42,0.106,0.405
6/7/2017,8:48,0.096,0.396
6/7/2017,8:54,0.087,0.389
6/7/2017,9:00,0.08,0.381
6/7/2017,9:06,0.074,0.374
6/7/2017,9:12,0.069,0.373
6/7/2017,9:18,0.066,0.371
6/7/2017,9:24,0.064,0.367
6/7/2017,9:30,0.063,0.369
6/7/2017,9:36,0.063,0.371
6/7/2017,9:42,0.065,0.37
6/7/2017,9:48,0.068,0.374
6/7/2017,9:54,0.071,0.38
6/7/2017,10:00,0.076,0.386
6/7/2017,10:06,0.081,0.393
6/7/2017,10:12,0.087,0.405
6/7/2017,10:18,0.094,0.41
6/7/2017,10:24,0.102,0.415
6/7/2017,10:30,0.11,0.422
6/7/2017,10:36,0.119,0.434
6/7/2017,10:42,0.129,0.448
6/7/2017,10:48,0.138,0.465
6/7/2017,10:54,0.149,0.49
6/7/2017,11:00,0.16,0.509
6/7/2017,11:06,0.171,0.527
6/7/2017,11:12,0.183,0.543
6/7/2017,11:18,0.195,0.56
6/7/2017,11:24,0.208,0.578
6/7/2017,11:30,0.221,0.595
6/7/2017,11:36,0.234,0.604
6/7/2017,11:42,0.248,0.627
6/7/2017,11:48,0.262,0.647
6/7/2017,11:54,0.276,0.655
6/7/2017,12:00,0.291,0.662
6/7/2017,12:06,0.306,0.68
6/7/2017,12:12,0.322,0.693
6/7/2017,12:18,0.338,0.709
6/7/2017,12:24,0.354,0.723
6/7/2017,12:30,0.371,0.74
6/7/2017,12:36,0.387,0.762
6/7/2017,12:42,0.405,0.774
6/7/2017,12:48,0.422,0.788
6/7/2017,12:54,0.44,0.805
6/7/2017,13:00,0.457,0.816
6/7/2017,13:06,0.475,0.83
6/7/2017,13:12,0.493,0.845
6/7/2017,13:18,0.511,0.86
6/7/2017,13:24,0.529,0.88
6/7/2017,13:30,0.547,0.893
6/7/2017,13:36,0.565,0.908
6/7/2017,13:42,0.583,0.922
6/7/2017,13:48,0.6,0.936
6/7/2017,13:54,0.617,0.95
6/7/2017,14:00,0.633,0.96
6/7/2017,14:06,0.649,0.969
6/7/2017,14:12,0.665,0.981
6/7/2017,14:18,0.68,0.994
6/7/2017,14:24,0.694,1.008
6/7/2017,14:30,0.708,1.021
6/7/2017,14:36,0.721,1.032
6/7/2017,14:42,0.733,1.039
6/7/2017,14:48,0.745,1.052
6/7/2017,14:54,0.755,1.063
6/7/2017,15:00,0.765,1.075
6/7/2017,15:06,0.774,1.082
6/7/2017,15:12,0.783,1.084
6/7/2017,15:18,0.79,1.099
6/7/2017,15:24,0.796,1.102
6/7/2017,15:30,0.802,1.103
6/7/2017,15:36,0.807,1.093
6/7/2017,15:42,0.811,1.087
6/7/2017,15:48,0.814,1.09
6/7/2017,15:54,0.816,1.09
6/7/2017,16:00,0.818,1.084
6/7/2017,16:06,0.819,1.086
6/7/2017,16:12,0.819,1.088
6/7/2017,16:18,0.818,1.088
6/7/2017,16:24,0.816,1.087
6/7/2017,16:30,0.814,1.072
6/7/2017,16:36,0.81,1.059
6/7/2017,16:42,0.806,1.043
6/7/2017,16:48,0.802,1.028
6/7/2017,16:54,0.796,1.02
6/7/2017,17:00,0.79,1.01
6/7/2017,17:06,0.783,0.994
6/7/2017,17:12,0.775,0.991
6/7/2017,17:18,0.767,0.989
6/7/2017,17:24,0.757,0.977
6/7/2017,17:30,0.747,0.963
6/7/2017,17:36,0.736,0.946
6/7/2017,17:42,0.724,0.923
6/7/2017,17:48,0.712,0.903
6/7/2017,17:54,0.698,0.885
6/7/2017,18:00,0.684,0.869
6/7/2017,18:06,0.669,0.851
6/7/2017,18:12,0.653,0.828
6/7/2017,18:18,0.637,0.819
6/7/2017,18:24,0.62,0.801
6/7/2017,18:30,0.602,0.779
6/7/2017,18:36,0.583,0.76
6/7/2017,18:42,0.565,0.741
6/7/2017,18:48,0.545,0.72
6/7/2017,18:54,0.525,0.703
6/7/2017,19:00,0.505,0.687
6/7/2017,19:06,0.485,0.672
6/7/2017,19:12,0.465,0.655
6/7/2017,19:18,0.444,0.637
6/7/2017,19:24,0.424,0.62
6/7/2017,19:30,0.404,0.595
6/7/2017,19:36,0.384,0.579
6/7/2017,19:42,0.365,0.567
6/7/2017,19:48,0.346,0.551
6/7/2017,19:54,0.328,0.532
6/7/2017,20:00,0.31,0.52
6/7/2017,20:06,0.293,0.505
6/7/2017,20:12,0.277,0.491
6/7/2017,20:18,0.263,0.476
6/7/2017,20:24,0.249,0.46
6/7/2017,20:30,0.236,0.446
6/7/2017,20:36,0.225,0.436
6/7/2017,20:42,0.215,0.424
6/7/2017,20:48,0.207,0.419
6/7/2017,20:54,0.199,0.407
6/7/2017,21:00,0.193,0.399
6/7/2017,21:06,0.189,0.397
6/7/2017,21:12,0.186,0.396
6/7/2017,21:18,0.184,0.399
6/7/2017,21:24,0.184,0.4
6/7/2017,21:30,0.185,0.401
6/7/2017,21:36,0.187,0.404
6/7/2017,21:42,0.191,0.416
6/7/2017,21:48,0.196,0.42
6/7/2017,21:54,0.202,0.433
6/7/2017,22:00,0.209,0.443
6/7/2017,22:06,0.217,0.447
6/7/2017,22:12,0.226,0.461
6/7/2017,22:18,0.236,0.469
6/7/2017,22:24,0.247,0.479
6/7/2017,22:30,0.258,0.489
6/7/2017,22:36,0.271,0.5
6/7/2017,22:42,0.283,0.515
6/7/2017,22:48,0.297,0.53
6/7/2017,22:54,0.311,0.541
6/7/2017,23:00,0.325,0.552
6/7/2017,23:06,0.34,0.572
6/7/2017,23:12,0.355,0.59
6/7/2017,23:18,0.37,0.609
6/7/2017,23:24,0.386,0.623
6/7/2017,23:30,0.402,0.642
6/7/2017,23:36,0.418,0.66
6/7/2017,23:42,0.435,0.671
6/7/2017,23:48,0.452,0.678
6/7/2017,23:54,0.469,0.696
6/8/2017,0:00,0.486,0.714
6/8/2017,0:06,0.503,0.726
6/8/2017,0:12,0.52,0.748
6/8/2017,0:18,0.538,0.765
6/8/2017,0:24,0.556,0.784
6/8/2017,0:30,0.574,0.804
6/8/2017,0:36,0.592,0.816
6/8/2017,0:42,0.61,0.836
6/8/2017,0:48,0.629,0.853
6/8/2017,0:54,0.647,0.868
6/8/2017,1:00,0.666,0.889
6/8/2017,1:06,0.685,0.902
6/8/2017,1:12,0.704,0.921
6/8/2017,1:18,0.723,0.937
6/8/2017,1:24,0.741,0.955
6/8/2017,1:30,0.76,0.978
6/8/2017,1:36,0.779,0.99
6/8/2017,1:42,0.797,1.003
6/8/2017,1:48,0.815,1.02
6/8/2017,1:54,0.833,1.032
6/8/2017,2:00,0.851,1.053
6/8/2017,2:06,0.868,1.066
6/8/2017,2:12,0.885,1.087
6/8/2017,2:18,0.901,1.098
6/8/2017,2:24,0.916,1.108
6/8/2017,2:30,0.931,1.117
6/8/2017,2:36,0.945,1.131
6/8/2017,2:42,0.959,1.142
6/8/2017,2:48,0.971,1.151
6/8/2017,2:54,0.983,1.169
6/8/2017,3:00,0.994,1.176
6/8/2017,3:06,1.004,1.188
6/8/2017,3:12,1.013,1.199
6/8/2017,3:18,1.021,1.208
6/8/2017,3:24,1.028,1.213
6/8/2017,3:30,1.034,1.214
6/8/2017,3:36,1.039,1.225
6/8/2017,3:42,1.043,1.228
6/8/2017,3:48,1.046,1.222
6/8/2017,3:54,1.048,1.225
6/8/2017,4:00,1.048,1.222
6/8/2017,4:06,1.048,1.216
6/8/2017,4:12,1.047,1.21
6/8/2017,4:18,1.045,1.209
6/8/2017,4:24,1.042,1.204
6/8/2017,4:30,1.038,1.201
6/8/2017,4:36,1.032,1.193
6/8/2017,4:42,1.026,1.185
6/8/2017,4:48,1.02,1.166
6/8/2017,4:54,1.012,1.161
6/8/2017,5:00,1.003,1.145
6/8/2017,5:06,0.993,1.132
6/8/2017,5:12,0.983,1.118
6/8/2017,5:18,0.972,1.101
6/8/2017,5:24,0.959,1.085
6/8/2017,5:30,0.946,1.072
6/8/2017,5:36,0.932,1.056
6/8/2017,5:42,0.917,1.04
6/8/2017,5:48,0.901,1.019
6/8/2017,5:54,0.885,1
6/8/2017,6:00,0.867,0.983
6/8/2017,6:06,0.849,0.961
6/8/2017,6:12,0.83,0.944
6/8/2017,6:18,0.81,0.919
6/8/2017,6:24,0.789,0.901
6/8/2017,6:30,0.767,0.877
6/8/2017,6:36,0.744,0.855
6/8/2017,6:42,0.721,0.834
6/8/2017,6:48,0.697,0.809
6/8/2017,6:54,0.672,0.786
6/8/2017,7:00,0.647,0.763
6/8/2017,7:06,0.621,0.738
6/8/2017,7:12,0.595,0.712
6/8/2017,7:18,0.569,0.688
6/8/2017,7:24,0.542,0.662
6/8/2017,7:30,0.514,0.638
6/8/2017,7:36,0.487,0.612
6/8/2017,7:42,0.46,0.584
6/8/2017,7:48,0.433,0.559
6/8/2017,7:54,0.406,0.531
6/8/2017,8:00,0.379,0.503
6/8/2017,8:06,0.353,0.477
6/8/2017,8:12,0.327,0.453
6/8/2017,8:18,0.302,0.43
6/8/2017,8:24,0.278,0.406
6/8/2017,8:30,0.254,0.38
6/8/2017,8:36,0.232,0.354
6/8/2017,8:42,0.21,0.329
6/8/2017,8:48,0.19,0.306
6/8/2017,8:54,0.171,0.286
6/8/2017,9:00,0.153,0.265
6/8/2017,9:06,0.137,0.244
6/8/2017,9:12,0.122,0.226
6/8/2017,9:18,0.108,0.215
6/8/2017,9:24,0.096,0.206
6/8/2017,9:30,0.085,0.195
6/8/2017,9:36,0.076,0.188
6/8/2017,9:42,0.068,0.18
6/8/2017,9:48,0.062,0.171
6/8/2017,9:54,0.057,0.164
6/8/2017,10:00,0.054,0.154
6/8/2017,10:06,0.051,0.149
6/8/2017,10:12,0.051,0.149
6/8/2017,10:18,0.051,0.15
6/8/2017,10:24,0.053,0.153
6/8/2017,10:30,0.055,0.159
6/8/2017,10:36,0.059,0.165
6/8/2017,10:42,0.064,0.178
6/8/2017,10:48,0.07,0.18
6/8/2017,10:54,0.076,0.19
6/8/2017,11:00,0.084,0.199
6/8/2017,11:06,0.092,0.205
6/8/2017,11:12,0.1,0.214
6/8/2017,11:18,0.11,0.225
6/8/2017,11:24,0.12,0.236
6/8/2017,11:30,0.13,0.246
6/8/2017,11:36,0.141,0.263
6/8/2017,11:42,0.152,0.282
6/8/2017,11:48,0.164,0.304
6/8/2017,11:54,0.176,0.318
6/8/2017,12:00,0.189,0.328
6/8/2017,12:06,0.201,0.343
6/8/2017,12:12,0.214,0.36
6/8/2017,12:18,0.228,0.371
6/8/2017,12:24,0.242,0.385
6/8/2017,12:30,0.256,0.404
6/8/2017,12:36,0.27,0.414
6/8/2017,12:42,0.285,0.427
6/8/2017,12:48,0.3,0.444
6/8/2017,12:54,0.315,0.458
6/8/2017,13:00,0.331,0.48
6/8/2017,13:06,0.347,0.498
6/8/2017,13:12,0.363,0.511
6/8/2017,13:18,0.38,0.525
6/8/2017,13:24,0.397,0.537
6/8/2017,13:30,0.414,0.556
6/8/2017,13:36,0.431,0.576
6/8/2017,13:42,0.448,0.588
6/8/2017,13:48,0.466,0.604
6/8/2017,13:54,0.484,0.622
6/8/2017,14:00,0.501,0.642
6/8/2017,14:06,0.519,0.659
6/8/2017,14:12,0.537,0.676
6/8/2017,14:18,0.554,0.691
6/8/2017,14:24,0.572,0.709
6/8/2017,14:30,0.589,0.725
6/8/2017,14:36,0.606,0.746
6/8/2017,14:42,0.622,0.769
6/8/2017,14:48,0.638,0.784
6/8/2017,14:54,0.654,0.802
6/8/2017,15:00,0.669,0.809
6/8/2017,15:06,0.683,0.818
6/8/2017,15:12,0.697,0.825
6/8/2017,15:18,0.71,0.833
6/8/2017,15:24,0.723,0.849
6/8/2017,15:30,0.734,0.864
6/8/2017,15:36,0.745,0.876
6/8/2017,15:42,0.755,0.891
6/8/2017,15:48,0.764,0.903
6/8/2017,15:54,0.773,0.913
6/8/2017,16:00,0.78,0.922
6/8/2017,16:06,0.787,0.929
6/8/2017,16:12,0.793,0.933
6/8/2017,16:18,0.797,0.933
6/8/2017,16:24,0.801,0.939
6/8/2017,16:30,0.804,0.936
6/8/2017,16:36,0.807,0.939
6/8/2017,16:42,0.808,0.95
6/8/2017,16:48,0.809,0.953
6/8/2017,16:54,0.808,0.95
6/8/2017,17:00,0.807,0.948
6/8/2017,17:06,0.805,0.943
6/8/2017,17:12,0.803,0.935
6/8/2017,17:18,0.799,0.931
6/8/2017,17:24,0.795,0.928
6/8/2017,17:30,0.79,0.921
6/8/2017,17:36,0.785,0.909
6/8/2017,17:42,0.778,0.902
6/8/2017,17:48,0.771,0.901
6/8/2017,17:54,0.764,0.895
6/8/2017,18:00,0.755,0.896
6/8/2017,18:06,0.746,0.882
6/8/2017,18:12,0.736,0.861
6/8/2017,18:18,0.725,0.841
6/8/2017,18:24,0.713,0.819
6/8/2017,18:30,0.701,0.803
6/8/2017,18:36,0.688,0.793
6/8/2017,18:42,0.675,0.774
6/8/2017,18:48,0.66,0.758
6/8/2017,18:54,0.645,0.742
6/8/2017,19:00,0.63,0.727
6/8/2017,19:06,0.613,0.715
6/8/2017,19:12,0.596,0.701
6/8/2017,19:18,0.579,0.682
6/8/2017,19:24,0.561,0.666
6/8/2017,19:30,0.543,0.644
6/8/2017,19:36,0.524,0.623
6/8/2017,19:42,0.505,0.608
6/8/2017,19:48,0.486,0.592
6/8/2017,19:54,0.466,0.568
6/8/2017,20:00,0.447,0.554
6/8/2017,20:06,0.428,0.536
6/8/2017,20:12,0.408,0.518
6/8/2017,20:18,0.389,0.499
6/8/2017,20:24,0.371,0.48
6/8/2017,20:30,0.353,0.462
6/8/2017,20:36,0.335,0.447
6/8/2017,20:42,0.318,0.433
6/8/2017,20:48,0.302,0.419
6/8/2017,20:54,0.287,0.41
6/8/2017,21:00,0.272,0.389
6/8/2017,21:06,0.259,0.376
6/8/2017,21:12,0.247,0.368
6/8/2017,21:18,0.236,0.358
6/8/2017,21:24,0.227,0.338
6/8/2017,21:30,0.218,0.323
6/8/2017,21:36,0.211,0.317
6/8/2017,21:42,0.206,0.319
6/8/2017,21:48,0.202,0.317
6/8/2017,21:54,0.199,0.312
6/8/2017,22:00,0.197,0.317
6/8/2017,22:06,0.197,0.315
6/8/2017,22:12,0.199,0.319
6/8/2017,22:18,0.202,0.33
6/8/2017,22:24,0.206,0.337
6/8/2017,22:30,0.211,0.348
6/8/2017,22:36,0.217,0.353
6/8/2017,22:42,0.225,0.356
6/8/2017,22:48,0.234,0.368
6/8/2017,22:54,0.243,0.377
6/8/2017,23:00,0.254,0.376
6/8/2017,23:06,0.266,0.385
6/8/2017,23:12,0.278,0.388
6/8/2017,23:18,0.291,0.393
6/8/2017,23:24,0.304,0.41
6/8/2017,23:30,0.319,0.435
6/8/2017,23:36,0.333,0.453
6/8/2017,23:42,0.348,0.471
6/8/2017,23:48,0.364,0.492
6/8/2017,23:54,0.379,0.499
6/9/2017,0:00,0.395,0.515
6/9/2017,0:06,0.412,0.531
6/9/2017,0:12,0.428,0.555
6/9/2017,0:18,0.445,0.577
