#Predicted and verified water level from NOAA CO-OPS,,,
#Station CPTR1 (8452944) ,,,
#Measured relative to MLLW ,,,
#Predicted water level every 6 minutes for 2017,,,
#Verified water level every 6 minutes for 2017,,,
#Copied by Grace Kowalski on 07/12/2022,,,
Date,Time (GMT),Predicted (m),Verified (m)
5/14/2017,14:24,1.074,1.274
5/14/2017,14:30,1.087,1.284
5/14/2017,14:36,1.098,1.298
5/14/2017,14:42,1.107,1.304
5/14/2017,14:48,1.115,1.317
5/14/2017,14:54,1.122,1.308
5/14/2017,15:00,1.126,1.302
5/14/2017,15:06,1.129,1.3
5/14/2017,15:12,1.129,1.306
5/14/2017,15:18,1.128,1.295
5/14/2017,15:24,1.125,1.301
5/14/2017,15:30,1.12,1.287
5/14/2017,15:36,1.113,1.285
5/14/2017,15:42,1.104,1.282
5/14/2017,15:48,1.094,1.265
5/14/2017,15:54,1.082,1.251
5/14/2017,16:00,1.068,1.237
5/14/2017,16:06,1.053,1.214
5/14/2017,16:12,1.036,1.201
5/14/2017,16:18,1.018,1.173
5/14/2017,16:24,0.998,1.159
5/14/2017,16:30,0.977,1.14
5/14/2017,16:36,0.955,1.113
5/14/2017,16:42,0.932,1.09
5/14/2017,16:48,0.908,1.069
5/14/2017,16:54,0.883,1.038
5/14/2017,17:00,0.858,1.021
5/14/2017,17:06,0.831,0.984
5/14/2017,17:12,0.804,0.953
5/14/2017,17:18,0.777,0.923
5/14/2017,17:24,0.749,0.888
5/14/2017,17:30,0.721,0.852
5/14/2017,17:36,0.692,0.81
5/14/2017,17:42,0.664,0.78
5/14/2017,17:48,0.635,0.742
5/14/2017,17:54,0.606,0.696
5/14/2017,18:00,0.577,0.665
5/14/2017,18:06,0.548,0.63
5/14/2017,18:12,0.52,0.597
5/14/2017,18:18,0.491,0.569
5/14/2017,18:24,0.463,0.54
5/14/2017,18:30,0.436,0.512
5/14/2017,18:36,0.408,0.483
5/14/2017,18:42,0.382,0.45
5/14/2017,18:48,0.356,0.418
5/14/2017,18:54,0.331,0.393
5/14/2017,19:00,0.306,0.37
5/14/2017,19:06,0.283,0.344
5/14/2017,19:12,0.261,0.311
5/14/2017,19:18,0.24,0.291
5/14/2017,19:24,0.221,0.267
5/14/2017,19:30,0.203,0.25
5/14/2017,19:36,0.187,0.232
5/14/2017,19:42,0.172,0.21
5/14/2017,19:48,0.159,0.203
5/14/2017,19:54,0.148,0.192
5/14/2017,20:00,0.139,0.18
5/14/2017,20:06,0.133,0.174
5/14/2017,20:12,0.128,0.172
5/14/2017,20:18,0.125,0.164
5/14/2017,20:24,0.125,0.165
5/14/2017,20:30,0.127,0.17
5/14/2017,20:36,0.13,0.169
5/14/2017,20:42,0.136,0.178
5/14/2017,20:48,0.144,0.189
5/14/2017,20:54,0.154,0.204
5/14/2017,21:00,0.166,0.219
5/14/2017,21:06,0.179,0.237
5/14/2017,21:12,0.194,0.261
5/14/2017,21:18,0.21,0.282
5/14/2017,21:24,0.228,0.303
5/14/2017,21:30,0.247,0.323
5/14/2017,21:36,0.266,0.345
5/14/2017,21:42,0.286,0.369
5/14/2017,21:48,0.307,0.387
5/14/2017,21:54,0.329,0.402
5/14/2017,22:00,0.35,0.422
5/14/2017,22:06,0.372,0.453
5/14/2017,22:12,0.394,0.472
5/14/2017,22:18,0.415,0.497
5/14/2017,22:24,0.436,0.52
5/14/2017,22:30,0.457,0.537
5/14/2017,22:36,0.478,0.561
5/14/2017,22:42,0.498,0.58
5/14/2017,22:48,0.517,0.595
5/14/2017,22:54,0.537,0.625
5/14/2017,23:00,0.555,0.65
5/14/2017,23:06,0.573,0.675
5/14/2017,23:12,0.591,0.692
5/14/2017,23:18,0.608,0.71
5/14/2017,23:24,0.625,0.723
5/14/2017,23:30,0.642,0.741
5/14/2017,23:36,0.658,0.763
5/14/2017,23:42,0.674,0.784
5/14/2017,23:48,0.69,0.802
5/14/2017,23:54,0.706,0.822
5/15/2017,0:00,0.722,0.846
5/15/2017,0:06,0.739,0.862
5/15/2017,0:12,0.755,0.881
5/15/2017,0:18,0.772,0.907
5/15/2017,0:24,0.789,0.93
5/15/2017,0:30,0.806,0.947
5/15/2017,0:36,0.824,0.97
5/15/2017,0:42,0.842,0.992
5/15/2017,0:48,0.86,1.021
5/15/2017,0:54,0.879,1.048
5/15/2017,1:00,0.897,1.075
5/15/2017,1:06,0.917,1.093
5/15/2017,1:12,0.936,1.119
5/15/2017,1:18,0.955,1.137
5/15/2017,1:24,0.975,1.162
5/15/2017,1:30,0.995,1.176
5/15/2017,1:36,1.014,1.201
5/15/2017,1:42,1.033,1.22
5/15/2017,1:48,1.052,1.237
5/15/2017,1:54,1.071,1.256
5/15/2017,2:00,1.089,1.277
5/15/2017,2:06,1.106,1.296
5/15/2017,2:12,1.123,1.313
5/15/2017,2:18,1.139,1.331
5/15/2017,2:24,1.154,1.347
5/15/2017,2:30,1.168,1.363
5/15/2017,2:36,1.18,1.388
5/15/2017,2:42,1.192,1.404
5/15/2017,2:48,1.202,1.415
5/15/2017,2:54,1.211,1.425
5/15/2017,3:00,1.218,1.441
5/15/2017,3:06,1.223,1.445
5/15/2017,3:12,1.227,1.461
5/15/2017,3:18,1.229,1.471
5/15/2017,3:24,1.23,1.477
5/15/2017,3:30,1.229,1.485
5/15/2017,3:36,1.225,1.482
5/15/2017,3:42,1.221,1.477
5/15/2017,3:48,1.214,1.471
5/15/2017,3:54,1.206,1.463
5/15/2017,4:00,1.196,1.46
5/15/2017,4:06,1.184,1.457
5/15/2017,4:12,1.171,1.452
5/15/2017,4:18,1.156,1.441
5/15/2017,4:24,1.139,1.415
5/15/2017,4:30,1.121,1.402
5/15/2017,4:36,1.102,1.391
5/15/2017,4:42,1.082,1.377
5/15/2017,4:48,1.06,1.352
5/15/2017,4:54,1.037,1.334
5/15/2017,5:00,1.013,1.307
5/15/2017,5:06,0.989,1.282
5/15/2017,5:12,0.963,1.255
5/15/2017,5:18,0.937,1.233
5/15/2017,5:24,0.91,1.213
5/15/2017,5:30,0.882,1.181
5/15/2017,5:36,0.854,1.153
5/15/2017,5:42,0.826,1.122
5/15/2017,5:48,0.797,1.084
5/15/2017,5:54,0.768,1.052
5/15/2017,6:00,0.738,1.025
5/15/2017,6:06,0.709,1
5/15/2017,6:12,0.679,0.959
5/15/2017,6:18,0.649,0.92
5/15/2017,6:24,0.619,0.885
5/15/2017,6:30,0.59,0.849
5/15/2017,6:36,0.56,0.811
5/15/2017,6:42,0.53,0.775
5/15/2017,6:48,0.501,0.748
5/15/2017,6:54,0.472,0.725
5/15/2017,7:00,0.443,0.691
5/15/2017,7:06,0.415,0.663
5/15/2017,7:12,0.387,0.641
5/15/2017,7:18,0.36,0.611
5/15/2017,7:24,0.334,0.583
5/15/2017,7:30,0.309,0.556
5/15/2017,7:36,0.284,0.541
5/15/2017,7:42,0.261,0.521
5/15/2017,7:48,0.239,0.497
5/15/2017,7:54,0.218,0.479
5/15/2017,8:00,0.199,0.466
5/15/2017,8:06,0.181,0.45
5/15/2017,8:12,0.165,0.427
5/15/2017,8:18,0.15,0.407
5/15/2017,8:24,0.138,0.388
5/15/2017,8:30,0.127,0.377
5/15/2017,8:36,0.118,0.374
5/15/2017,8:42,0.111,0.366
5/15/2017,8:48,0.107,0.363
5/15/2017,8:54,0.104,0.358
5/15/2017,9:00,0.103,0.359
5/15/2017,9:06,0.104,0.363
5/15/2017,9:12,0.107,0.36
5/15/2017,9:18,0.112,0.357
5/15/2017,9:24,0.119,0.369
5/15/2017,9:30,0.127,0.38
5/15/2017,9:36,0.136,0.391
5/15/2017,9:42,0.147,0.396
5/15/2017,9:48,0.16,0.401
5/15/2017,9:54,0.173,0.406
5/15/2017,10:00,0.187,0.414
5/15/2017,10:06,0.202,0.422
5/15/2017,10:12,0.217,0.435
5/15/2017,10:18,0.233,0.447
5/15/2017,10:24,0.249,0.455
5/15/2017,10:30,0.265,0.463
5/15/2017,10:36,0.281,0.474
5/15/2017,10:42,0.298,0.482
5/15/2017,10:48,0.314,0.496
5/15/2017,10:54,0.329,0.506
5/15/2017,11:00,0.345,0.515
5/15/2017,11:06,0.36,0.534
5/15/2017,11:12,0.375,0.547
5/15/2017,11:18,0.39,0.56
5/15/2017,11:24,0.404,0.566
5/15/2017,11:30,0.418,0.58
5/15/2017,11:36,0.431,0.593
5/15/2017,11:42,0.445,0.608
5/15/2017,11:48,0.458,0.624
5/15/2017,11:54,0.472,0.64
5/15/2017,12:00,0.485,0.654
5/15/2017,12:06,0.499,0.673
5/15/2017,12:12,0.512,0.689
5/15/2017,12:18,0.526,0.702
5/15/2017,12:24,0.541,0.722
5/15/2017,12:30,0.555,0.735
5/15/2017,12:36,0.571,0.752
5/15/2017,12:42,0.586,0.766
5/15/2017,12:48,0.603,0.789
5/15/2017,12:54,0.62,0.805
5/15/2017,13:00,0.637,0.822
5/15/2017,13:06,0.656,0.839
5/15/2017,13:12,0.674,0.854
5/15/2017,13:18,0.694,0.878
5/15/2017,13:24,0.714,0.896
5/15/2017,13:30,0.734,0.913
5/15/2017,13:36,0.755,0.938
5/15/2017,13:42,0.776,0.964
5/15/2017,13:48,0.797,0.983
5/15/2017,13:54,0.819,1.017
5/15/2017,14:00,0.84,1.031
5/15/2017,14:06,0.862,1.06
5/15/2017,14:12,0.883,1.079
5/15/2017,14:18,0.904,1.102
5/15/2017,14:24,0.924,1.119
5/15/2017,14:30,0.944,1.149
5/15/2017,14:36,0.963,1.176
5/15/2017,14:42,0.982,1.196
5/15/2017,14:48,0.999,1.212
5/15/2017,14:54,1.015,1.229
5/15/2017,15:00,1.031,1.251
5/15/2017,15:06,1.044,1.262
5/15/2017,15:12,1.057,1.278
5/15/2017,15:18,1.068,1.291
5/15/2017,15:24,1.077,1.311
5/15/2017,15:30,1.085,1.322
5/15/2017,15:36,1.091,1.323
5/15/2017,15:42,1.095,1.328
5/15/2017,15:48,1.097,1.328
5/15/2017,15:54,1.098,1.317
5/15/2017,16:00,1.097,1.319
5/15/2017,16:06,1.094,1.318
5/15/2017,16:12,1.089,1.311
5/15/2017,16:18,1.082,1.311
5/15/2017,16:24,1.074,1.298
5/15/2017,16:30,1.064,1.294
5/15/2017,16:36,1.052,1.279
5/15/2017,16:42,1.039,1.264
5/15/2017,16:48,1.024,1.249
5/15/2017,16:54,1.008,1.236
5/15/2017,17:00,0.99,1.213
5/15/2017,17:06,0.971,1.196
5/15/2017,17:12,0.951,1.181
5/15/2017,17:18,0.93,1.158
5/15/2017,17:24,0.908,1.131
5/15/2017,17:30,0.885,1.101
5/15/2017,17:36,0.862,1.073
5/15/2017,17:42,0.838,1.045
5/15/2017,17:48,0.813,1.023
5/15/2017,17:54,0.787,0.989
5/15/2017,18:00,0.762,0.965
5/15/2017,18:06,0.736,0.939
5/15/2017,18:12,0.709,0.908
5/15/2017,18:18,0.683,0.868
5/15/2017,18:24,0.656,0.84
5/15/2017,18:30,0.63,0.81
5/15/2017,18:36,0.603,0.783
5/15/2017,18:42,0.577,0.753
5/15/2017,18:48,0.55,0.725
5/15/2017,18:54,0.524,0.701
5/15/2017,19:00,0.499,0.663
5/15/2017,19:06,0.473,0.634
5/15/2017,19:12,0.448,0.603
5/15/2017,19:18,0.423,0.576
5/15/2017,19:24,0.399,0.556
5/15/2017,19:30,0.376,0.532
5/15/2017,19:36,0.354,0.513
5/15/2017,19:42,0.332,0.495
5/15/2017,19:48,0.311,0.476
5/15/2017,19:54,0.291,0.459
5/15/2017,20:00,0.273,0.443
5/15/2017,20:06,0.255,0.425
5/15/2017,20:12,0.239,0.413
5/15/2017,20:18,0.225,0.4
5/15/2017,20:24,0.212,0.393
5/15/2017,20:30,0.2,0.387
5/15/2017,20:36,0.191,0.386
5/15/2017,20:42,0.183,0.378
5/15/2017,20:48,0.177,0.369
5/15/2017,20:54,0.173,0.375
5/15/2017,21:00,0.171,0.372
5/15/2017,21:06,0.171,0.379
5/15/2017,21:12,0.173,0.378
5/15/2017,21:18,0.177,0.381
5/15/2017,21:24,0.183,0.384
5/15/2017,21:30,0.191,0.392
5/15/2017,21:36,0.201,0.399
5/15/2017,21:42,0.212,0.411
5/15/2017,21:48,0.225,0.421
5/15/2017,21:54,0.239,0.435
5/15/2017,22:00,0.255,0.455
5/15/2017,22:06,0.272,0.469
5/15/2017,22:12,0.29,0.486
5/15/2017,22:18,0.308,0.501
5/15/2017,22:24,0.328,0.521
5/15/2017,22:30,0.347,0.533
5/15/2017,22:36,0.368,0.55
5/15/2017,22:42,0.388,0.572
5/15/2017,22:48,0.408,0.593
5/15/2017,22:54,0.429,0.605
5/15/2017,23:00,0.449,0.624
5/15/2017,23:06,0.468,0.642
5/15/2017,23:12,0.488,0.661
5/15/2017,23:18,0.506,0.682
5/15/2017,23:24,0.524,0.697
5/15/2017,23:30,0.542,0.712
5/15/2017,23:36,0.559,0.727
5/15/2017,23:42,0.575,0.747
5/15/2017,23:48,0.591,0.762
5/15/2017,23:54,0.606,0.783
5/16/2017,0:00,0.621,0.802
5/16/2017,0:06,0.635,0.82
5/16/2017,0:12,0.649,0.839
5/16/2017,0:18,0.663,0.856
5/16/2017,0:24,0.676,0.874
5/16/2017,0:30,0.69,0.896
5/16/2017,0:36,0.703,0.909
5/16/2017,0:42,0.717,0.93
5/16/2017,0:48,0.73,0.941
5/16/2017,0:54,0.744,0.961
5/16/2017,1:00,0.758,0.978
5/16/2017,1:06,0.772,0.996
5/16/2017,1:12,0.787,1.007
5/16/2017,1:18,0.803,1.019
5/16/2017,1:24,0.818,1.033
5/16/2017,1:30,0.834,1.052
5/16/2017,1:36,0.851,1.069
5/16/2017,1:42,0.868,1.086
5/16/2017,1:48,0.886,1.106
5/16/2017,1:54,0.903,1.125
5/16/2017,2:00,0.921,1.14
5/16/2017,2:06,0.94,1.156
5/16/2017,2:12,0.958,1.175
5/16/2017,2:18,0.976,1.196
5/16/2017,2:24,0.995,1.215
5/16/2017,2:30,1.013,1.232
5/16/2017,2:36,1.031,1.251
5/16/2017,2:42,1.048,1.268
5/16/2017,2:48,1.065,1.282
5/16/2017,2:54,1.081,1.297
5/16/2017,3:00,1.097,1.314
5/16/2017,3:06,1.111,1.337
5/16/2017,3:12,1.125,1.355
5/16/2017,3:18,1.137,1.373
5/16/2017,3:24,1.149,1.391
5/16/2017,3:30,1.159,1.407
5/16/2017,3:36,1.167,1.42
5/16/2017,3:42,1.174,1.431
5/16/2017,3:48,1.18,1.442
5/16/2017,3:54,1.184,1.451
5/16/2017,4:00,1.186,1.455
5/16/2017,4:06,1.187,1.456
5/16/2017,4:12,1.186,1.455
5/16/2017,4:18,1.183,1.452
5/16/2017,4:24,1.179,1.447
5/16/2017,4:30,1.173,1.44
5/16/2017,4:36,1.165,1.433
5/16/2017,4:42,1.155,1.425
5/16/2017,4:48,1.144,1.412
5/16/2017,4:54,1.131,1.403
5/16/2017,5:00,1.116,1.393
5/16/2017,5:06,1.1,1.376
5/16/2017,5:12,1.083,1.362
5/16/2017,5:18,1.064,1.354
5/16/2017,5:24,1.045,1.334
5/16/2017,5:30,1.024,1.315
5/16/2017,5:36,1.002,1.295
5/16/2017,5:42,0.979,1.269
5/16/2017,5:48,0.955,1.24
5/16/2017,5:54,0.93,1.21
5/16/2017,6:00,0.905,1.182
5/16/2017,6:06,0.879,1.15
5/16/2017,6:12,0.853,1.115
5/16/2017,6:18,0.826,1.077
5/16/2017,6:24,0.799,1.045
5/16/2017,6:30,0.772,1.009
5/16/2017,6:36,0.744,0.976
5/16/2017,6:42,0.717,0.941
5/16/2017,6:48,0.689,0.903
5/16/2017,6:54,0.662,0.873
5/16/2017,7:00,0.634,0.837
5/16/2017,7:06,0.607,0.799
5/16/2017,7:12,0.579,0.763
5/16/2017,7:18,0.552,0.723
5/16/2017,7:24,0.525,0.692
5/16/2017,7:30,0.499,0.652
5/16/2017,7:36,0.473,0.627
5/16/2017,7:42,0.447,0.59
5/16/2017,7:48,0.422,0.56
5/16/2017,7:54,0.397,0.524
5/16/2017,8:00,0.373,0.501
5/16/2017,8:06,0.35,0.477
5/16/2017,8:12,0.328,0.447
5/16/2017,8:18,0.307,0.422
5/16/2017,8:24,0.286,0.395
5/16/2017,8:30,0.267,0.375
5/16/2017,8:36,0.249,0.355
5/16/2017,8:42,0.232,0.341
5/16/2017,8:48,0.217,0.326
5/16/2017,8:54,0.203,0.315
5/16/2017,9:00,0.191,0.306
5/16/2017,9:06,0.181,0.297
5/16/2017,9:12,0.172,0.297
5/16/2017,9:18,0.165,0.29
5/16/2017,9:24,0.159,0.289
5/16/2017,9:30,0.156,0.283
5/16/2017,9:36,0.154,0.282
5/16/2017,9:42,0.154,0.287
5/16/2017,9:48,0.156,0.294
5/16/2017,9:54,0.159,0.305
5/16/2017,10:00,0.164,0.311
5/16/2017,10:06,0.171,0.332
5/16/2017,10:12,0.179,0.34
5/16/2017,10:18,0.188,0.345
5/16/2017,10:24,0.198,0.352
5/16/2017,10:30,0.21,0.364
5/16/2017,10:36,0.222,0.372
5/16/2017,10:42,0.235,0.389
5/16/2017,10:48,0.249,0.398
5/16/2017,10:54,0.263,0.409
5/16/2017,11:00,0.278,0.437
5/16/2017,11:06,0.293,0.443
5/16/2017,11:12,0.307,0.454
5/16/2017,11:18,0.322,0.466
5/16/2017,11:24,0.337,0.477
5/16/2017,11:30,0.351,0.49
5/16/2017,11:36,0.365,0.508
5/16/2017,11:42,0.378,0.516
5/16/2017,11:48,0.392,0.528
5/16/2017,11:54,0.404,0.538
5/16/2017,12:00,0.417,0.542
5/16/2017,12:06,0.429,0.556
5/16/2017,12:12,0.44,0.563
5/16/2017,12:18,0.452,0.563
5/16/2017,12:24,0.463,0.575
5/16/2017,12:30,0.474,0.584
5/16/2017,12:36,0.485,0.598
5/16/2017,12:42,0.496,0.61
5/16/2017,12:48,0.507,0.617
5/16/2017,12:54,0.518,0.636
5/16/2017,13:00,0.53,0.649
5/16/2017,13:06,0.542,0.661
5/16/2017,13:12,0.555,0.673
5/16/2017,13:18,0.568,0.698
5/16/2017,13:24,0.581,0.722
5/16/2017,13:30,0.596,0.746
5/16/2017,13:36,0.611,0.766
5/16/2017,13:42,0.626,0.783
5/16/2017,13:48,0.643,0.807
5/16/2017,13:54,0.66,0.827
5/16/2017,14:00,0.678,0.852
5/16/2017,14:06,0.697,0.875
5/16/2017,14:12,0.716,0.907
5/16/2017,14:18,0.736,0.928
5/16/2017,14:24,0.756,0.948
5/16/2017,14:30,0.776,0.961
5/16/2017,14:36,0.797,0.983
5/16/2017,14:42,0.818,1.001
5/16/2017,14:48,0.839,1.026
5/16/2017,14:54,0.86,1.049
5/16/2017,15:00,0.881,1.073
5/16/2017,15:06,0.901,1.092
5/16/2017,15:12,0.921,1.113
5/16/2017,15:18,0.941,1.133
5/16/2017,15:24,0.959,1.148
5/16/2017,15:30,0.977,1.168
5/16/2017,15:36,0.994,1.189
5/16/2017,15:42,1.009,1.206
5/16/2017,15:48,1.023,1.221
5/16/2017,15:54,1.036,1.231
5/16/2017,16:00,1.048,1.242
5/16/2017,16:06,1.058,1.251
5/16/2017,16:12,1.067,1.26
5/16/2017,16:18,1.073,1.276
5/16/2017,16:24,1.078,1.274
5/16/2017,16:30,1.082,1.272
5/16/2017,16:36,1.083,1.276
5/16/2017,16:42,1.083,1.272
5/16/2017,16:48,1.081,1.264
5/16/2017,16:54,1.077,1.259
5/16/2017,17:00,1.071,1.256
5/16/2017,17:06,1.063,1.247
5/16/2017,17:12,1.054,1.235
5/16/2017,17:18,1.043,1.22
5/16/2017,17:24,1.03,1.202
5/16/2017,17:30,1.016,1.192
5/16/2017,17:36,1.001,1.173
5/16/2017,17:42,0.984,1.147
5/16/2017,17:48,0.965,1.126
5/16/2017,17:54,0.946,1.113
5/16/2017,18:00,0.925,1.092
5/16/2017,18:06,0.904,1.065
5/16/2017,18:12,0.881,1.047
5/16/2017,18:18,0.858,1.017
5/16/2017,18:24,0.835,0.991
5/16/2017,18:30,0.81,0.958
5/16/2017,18:36,0.785,0.934
5/16/2017,18:42,0.76,0.913
5/16/2017,18:48,0.735,0.889
5/16/2017,18:54,0.71,0.864
5/16/2017,19:00,0.684,0.846
5/16/2017,19:06,0.658,0.821
5/16/2017,19:12,0.633,0.79
5/16/2017,19:18,0.608,0.762
5/16/2017,19:24,0.583,0.737
5/16/2017,19:30,0.558,0.713
5/16/2017,19:36,0.533,0.684
5/16/2017,19:42,0.509,0.664
5/16/2017,19:48,0.486,0.644
5/16/2017,19:54,0.462,0.621
5/16/2017,20:00,0.44,0.589
5/16/2017,20:06,0.418,0.565
5/16/2017,20:12,0.397,0.543
5/16/2017,20:18,0.377,0.52
5/16/2017,20:24,0.357,0.496
5/16/2017,20:30,0.339,0.474
5/16/2017,20:36,0.321,0.457
5/16/2017,20:42,0.305,0.441
5/16/2017,20:48,0.29,0.417
5/16/2017,20:54,0.276,0.4
5/16/2017,21:00,0.263,0.379
5/16/2017,21:06,0.252,0.36
5/16/2017,21:12,0.242,0.353
5/16/2017,21:18,0.234,0.337
5/16/2017,21:24,0.227,0.331
5/16/2017,21:30,0.222,0.33
5/16/2017,21:36,0.219,0.326
5/16/2017,21:42,0.218,0.319
5/16/2017,21:48,0.218,0.321
5/16/2017,21:54,0.22,0.327
5/16/2017,22:00,0.224,0.328
5/16/2017,22:06,0.229,0.338
5/16/2017,22:12,0.236,0.347
5/16/2017,22:18,0.244,0.356
5/16/2017,22:24,0.254,0.368
5/16/2017,22:30,0.266,0.378
5/16/2017,22:36,0.278,0.393
5/16/2017,22:42,0.292,0.409
5/16/2017,22:48,0.307,0.423
5/16/2017,22:54,0.323,0.447
5/16/2017,23:00,0.339,0.467
5/16/2017,23:06,0.356,0.49
5/16/2017,23:12,0.374,0.512
5/16/2017,23:18,0.391,0.532
5/16/2017,23:24,0.409,0.551
5/16/2017,23:30,0.427,0.57
5/16/2017,23:36,0.444,0.594
5/16/2017,23:42,0.462,0.615
5/16/2017,23:48,0.479,0.64
5/16/2017,23:54,0.495,0.665
5/17/2017,0:00,0.511,0.69
5/17/2017,0:06,0.527,0.709
5/17/2017,0:12,0.542,0.728
5/17/2017,0:18,0.556,0.744
5/17/2017,0:24,0.57,0.761
5/17/2017,0:30,0.584,0.775
5/17/2017,0:36,0.596,0.785
5/17/2017,0:42,0.609,0.796
5/17/2017,0:48,0.621,0.808
5/17/2017,0:54,0.632,0.817
5/17/2017,1:00,0.644,0.824
5/17/2017,1:06,0.655,0.83
5/17/2017,1:12,0.666,0.837
5/17/2017,1:18,0.677,0.843
5/17/2017,1:24,0.689,0.848
5/17/2017,1:30,0.7,0.852
5/17/2017,1:36,0.712,0.86
5/17/2017,1:42,0.725,0.87
5/17/2017,1:48,0.738,0.879
5/17/2017,1:54,0.751,0.887
5/17/2017,2:00,0.765,0.896
5/17/2017,2:06,0.78,0.908
5/17/2017,2:12,0.795,0.92
5/17/2017,2:18,0.81,0.932
5/17/2017,2:24,0.827,0.943
5/17/2017,2:30,0.843,0.954
5/17/2017,2:36,0.861,0.97
5/17/2017,2:42,0.878,0.984
5/17/2017,2:48,0.896,1.001
5/17/2017,2:54,0.914,1.018
5/17/2017,3:00,0.933,1.036
5/17/2017,3:06,0.951,1.055
5/17/2017,3:12,0.97,1.075
5/17/2017,3:18,0.988,1.092
5/17/2017,3:24,1.006,1.106
5/17/2017,3:30,1.024,1.12
5/17/2017,3:36,1.041,1.133
5/17/2017,3:42,1.057,1.149
5/17/2017,3:48,1.073,1.161
5/17/2017,3:54,1.087,1.17
5/17/2017,4:00,1.101,1.181
5/17/2017,4:06,1.113,1.193
5/17/2017,4:12,1.125,1.205
5/17/2017,4:18,1.135,1.215
5/17/2017,4:24,1.143,1.225
5/17/2017,4:30,1.15,1.238
5/17/2017,4:36,1.155,1.249
5/17/2017,4:42,1.159,1.257
5/17/2017,4:48,1.161,1.264
5/17/2017,4:54,1.161,1.268
5/17/2017,5:00,1.16,1.275
5/17/2017,5:06,1.157,1.279
5/17/2017,5:12,1.152,1.28
5/17/2017,5:18,1.145,1.277
5/17/2017,5:24,1.136,1.273
5/17/2017,5:30,1.126,1.267
5/17/2017,5:36,1.114,1.258
5/17/2017,5:42,1.1,1.249
5/17/2017,5:48,1.085,1.24
5/17/2017,5:54,1.069,1.229
5/17/2017,6:00,1.051,1.214
5/17/2017,6:06,1.031,1.197
5/17/2017,6:12,1.011,1.178
5/17/2017,6:18,0.989,1.161
5/17/2017,6:24,0.966,1.142
5/17/2017,6:30,0.943,1.121
5/17/2017,6:36,0.918,1.096
5/17/2017,6:42,0.893,1.069
5/17/2017,6:48,0.867,1.042
5/17/2017,6:54,0.841,1.009
5/17/2017,7:00,0.815,0.982
5/17/2017,7:06,0.788,0.954
5/17/2017,7:12,0.761,0.927
5/17/2017,7:18,0.734,0.896
5/17/2017,7:24,0.707,0.864
5/17/2017,7:30,0.68,0.836
5/17/2017,7:36,0.654,0.805
5/17/2017,7:42,0.627,0.771
5/17/2017,7:48,0.601,0.737
5/17/2017,7:54,0.575,0.708
5/17/2017,8:00,0.55,0.675
5/17/2017,8:06,0.525,0.64
5/17/2017,8:12,0.5,0.607
5/17/2017,8:18,0.476,0.579
5/17/2017,8:24,0.453,0.548
5/17/2017,8:30,0.431,0.517
5/17/2017,8:36,0.409,0.487
5/17/2017,8:42,0.387,0.457
5/17/2017,8:48,0.367,0.432
5/17/2017,8:54,0.347,0.406
5/17/2017,9:00,0.329,0.385
5/17/2017,9:06,0.311,0.364
5/17/2017,9:12,0.295,0.348
5/17/2017,9:18,0.279,0.325
5/17/2017,9:24,0.265,0.313
5/17/2017,9:30,0.252,0.299
5/17/2017,9:36,0.24,0.287
5/17/2017,9:42,0.23,0.283
5/17/2017,9:48,0.221,0.278
5/17/2017,9:54,0.213,0.27
5/17/2017,10:00,0.207,0.267
5/17/2017,10:06,0.203,0.26
5/17/2017,10:12,0.2,0.257
5/17/2017,10:18,0.198,0.255
5/17/2017,10:24,0.198,0.25
5/17/2017,10:30,0.199,0.256
5/17/2017,10:36,0.202,0.258
5/17/2017,10:42,0.206,0.266
5/17/2017,10:48,0.212,0.27
5/17/2017,10:54,0.218,0.283
5/17/2017,11:00,0.226,0.29
5/17/2017,11:06,0.235,0.3
5/17/2017,11:12,0.245,0.307
5/17/2017,11:18,0.255,0.316
5/17/2017,11:24,0.267,0.326
5/17/2017,11:30,0.278,0.339
5/17/2017,11:36,0.29,0.352
5/17/2017,11:42,0.303,0.365
5/17/2017,11:48,0.315,0.377
5/17/2017,11:54,0.328,0.389
5/17/2017,12:00,0.341,0.399
5/17/2017,12:06,0.353,0.404
5/17/2017,12:12,0.365,0.41
5/17/2017,12:18,0.377,0.42
5/17/2017,12:24,0.389,0.431
5/17/2017,12:30,0.4,0.445
5/17/2017,12:36,0.411,0.452
5/17/2017,12:42,0.422,0.46
5/17/2017,12:48,0.432,0.47
5/17/2017,12:54,0.442,0.481
5/17/2017,13:00,0.452,0.49
5/17/2017,13:06,0.461,0.499
5/17/2017,13:12,0.471,0.509
5/17/2017,13:18,0.48,0.523
5/17/2017,13:24,0.49,0.534
5/17/2017,13:30,0.499,0.548
5/17/2017,13:36,0.509,0.566
5/17/2017,13:42,0.52,0.589
5/17/2017,13:48,0.531,0.607
5/17/2017,13:54,0.542,0.624
5/17/2017,14:00,0.554,0.642
5/17/2017,14:06,0.567,0.666
5/17/2017,14:12,0.58,0.686
5/17/2017,14:18,0.594,0.708
5/17/2017,14:24,0.609,0.734
5/17/2017,14:30,0.625,0.763
5/17/2017,14:36,0.641,0.792
5/17/2017,14:42,0.659,0.816
5/17/2017,14:48,0.677,0.842
5/17/2017,14:54,0.696,0.865
5/17/2017,15:00,0.716,0.889
5/17/2017,15:06,0.736,0.917
